Country Name,Series Name,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Malaysia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,95.1418304443359,97.8139877319336,97.0256195068359,95.8628921508789,96.715950012207,99.7181091308594,99.9383010864258,97.5446090698242,97.5140914916992,97.2239532470703,97.2880935668945,96.5733032226563,96.7227096557617,97.7119827270508,98.8150863647461,98.3656616210938,98.091682434082,0,0.0
Malaysia,Adjusted net national income per capita (annual % growth),-9.11907567373163,2.42117135273243,2.77676029806682,-1.88977074574545,5.98878384016264,9.0518433882786,7.15820213231173,6.50927274689697,6.62599325298225,10.3485609693148,4.30479532537144,-5.27030381531061,1.8474796247073,6.46922874081106,0.866304083642106,3.30377068915627,4.09806561544985,5.10463018379757,0,0.0
Maldives,"Adjusted net enrollment rate, primary (% of primary school age children)",0,95.5598068237305,97.1532669067383,97.9196014404297,97.8323287963867,0,99.9943466186523,98.1989822387695,97.8494567871094,96.7123565673828,91.9364166259766,96.5268020629883,0,0,0,0,0,0,94.8358383178711,0.0
Maldives,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mali,"Adjusted net enrollment rate, primary (% of primary school age children)",0,43.7472190856934,0,0,51.2014083862305,51.1484107971191,51.1284790039063,56.1136016845703,57.43505859375,59.5858383178711,0,66.7762832641602,67.9494018554688,69.0754623413086,67.0073776245117,62.6587409973145,63.5668411254883,60.7258491516113,0,0.0
Mali,Adjusted net national income per capita (annual % growth),10.6113622689697,0.710967450845089,-5.26199826619973,8.11444710193004,-5.60947617313757,8.40937216662535,-0.606916912203332,3.50820261838977,5.12463526613082,-0.570645469382342,-4.10299662945502,5.33444565127854,0.182869539347209,0.903156566020911,-10.5316363891106,0,0,0,0,0.0
Malta,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,98.2108306884766,98.0098876953125,99.4032821655273,98.8251113891602,98.4868392944336,0,0.0
Malta,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marshall Islands,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,98.0330123901367,0,0,0,0,0,0,0,0,99.7081985473633,0,0,0,78.4077987670898,0,0.0
Marshall Islands,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mauritania,"Adjusted net enrollment rate, primary (% of primary school age children)",0,59.7348785400391,59.8535499572754,63.1058807373047,62.3823318481445,65.3047332763672,72.057991027832,70.6530075073242,73.1740875244141,73.9434661865234,70.4822006225586,69.8058166503906,70.2421798706055,70.8662033081055,69.8418731689453,72.7310409545898,75.0818023681641,79.9006195068359,0,0.0
Mauritania,Adjusted net national income per capita (annual % growth),-4.93732888770512,7.91751976785984,-5.56837927746376,-5.19114969767001,10.0423403591668,4.78451371969734,1.36038455447694,0.0619603871738121,3.48081088789749,-6.99292253374422,-2.38890616484768,15.4799388022693,2.80920943871699,7.81854012803294,-7.99089360633808,-6.61012473033995,-3.76316641922422,0,0,0.0
Mauritius,"Adjusted net enrollment rate, primary (% of primary school age children)",0,92.7568283081055,93.2265930175781,92.7536468505859,94.3364562988281,93.7285385131836,94.3805389404297,96.0208892822266,96.0304718017578,96.4994583129883,96.6482086181641,96.6599197387695,96.5086898803711,96.735710144043,93.952018737793,96.3373489379883,96.5532684326172,96.2853393554688,0,0.0
Mauritius,Adjusted net national income per capita (annual % growth),9.36205123166356,1.13441765269275,6.08627933914525,2.51046910362516,4.29332232227422,0.281516612754416,3.23829835946879,-4.47327346940263,5.85344375528753,8.37468982182126,-2.13741918093858,-1.89542046615134,0.995358617909758,0.836640178382211,0.606983823013991,4.34127994241913,0.819230332729902,9.31835022621277,0,0.0
Mexico,"Adjusted net enrollment rate, primary (% of primary school age children)",0,98.2546234130859,98.5814819335938,98.4224624633789,99.0451812744141,98.473876953125,97.3841094970703,96.1249465942383,95.16455078125,94.8666915893555,94.8051528930664,95.4195404052734,96.2654571533203,97.0296630859375,97.6105804443359,97.4915924072266,97.5963668823242,0,0,0.0
Mexico,Adjusted net national income per capita (annual % growth),3.11327523432882,2.65420209012561,4.84090402624197,-0.976089544113037,-1.17599527400476,-0.577143164025969,2.46454488719878,0.650255457910063,3.67174461081076,5.51700198773248,-0.360343736681784,-6.26774087163413,3.95693065640459,-0.206824437349738,1.87594838773704,-0.486666394449998,2.15639373131964,1.76680573958525,0,0.0
"Micronesia, Fed. Sts.","Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0547332763672,84.0033264160156,0,0.0
"Micronesia, Fed. Sts.",Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Middle East & North Africa,"Adjusted net enrollment rate, primary (% of primary school age children)",83.531608581543,83.6581726074219,84.5818634033203,87.0338363647461,89.063102722168,89.8974914550781,91.1664810180664,91.694450378418,91.9551391601563,92.8623962402344,93.3037872314453,93.8103179931641,95.0561294555664,95.3808898925781,95.7441787719727,94.9381866455078,94.5927810668945,0,0,0.0
Middle East & North Africa,Adjusted net national income per capita (annual % growth),0,0,0,2.38301010878814,4.26335787515113,1.57769000456651,5.75339733643064,6.73910387264887,7.7333378879364,6.48589054835152,4.47049204235657,-7.01113293036154,4.99772369565534,8.77643578202718,-1.32152482737808,2.0934703129422,-2.87511165570281,-6.05284762803826,0,0.0
Middle East & North Africa (IDA & IBRD countries),"Adjusted net enrollment rate, primary (% of primary school age children)",84.283073425293,84.3059692382813,85.206428527832,87.8653030395508,90.0637512207031,90.9566497802734,92.3163223266602,92.782600402832,93.0494766235352,93.9245376586914,94.2565231323242,94.6370468139648,95.5189514160156,95.8356018066406,95.9615707397461,94.7599029541016,94.3181610107422,0,0,0.0
Middle East & North Africa (IDA & IBRD countries),Adjusted net national income per capita (annual % growth),0.620539247914721,3.36182555336033,2.57776877236849,5.59570968291601,6.86615167454694,1.31544887178335,2.03366167107595,4.96604293880306,3.86406420387814,7.20384647608729,-0.15490047240975,-0.224799237370078,5.62704795315246,3.20393103029029,-8.28002077962708,3.59251124280115,-5.12473656005007,0,0,0.0
Middle East & North Africa (excluding high income),"Adjusted net enrollment rate, primary (% of primary school age children)",84.3347320556641,84.3652114868164,85.2658081054688,87.8784103393555,90.0501708984375,90.9216079711914,92.2395477294922,92.6737899780273,92.9425811767578,93.8026809692383,94.1545791625977,94.5505523681641,95.4378280639648,95.7616195678711,95.9190216064453,94.7312774658203,94.3022994995117,0,0,0.0
Middle East & North Africa (excluding high income),Adjusted net national income per capita (annual % growth),0.614173794335798,3.3546882605369,2.5700584265302,5.58713104590937,6.85694279421547,1.30642600930086,2.02454255501495,4.95681979486167,3.85513268375071,7.19477854897879,-0.166848617142847,-0.236832989831328,5.61417899788752,3.19016472137794,-8.29244544342679,3.57841574459488,-5.13789687352221,0,0,0.0
Middle income,"Adjusted net enrollment rate, primary (% of primary school age children)",0,86.3463287353516,87.2571334838867,87.6243896484375,88.5813827514648,89.8851318359375,90.9827117919922,90.7570495605469,90.8510818481445,92.1182708740234,91.9626770019531,91.8291168212891,92.2228012084961,92.3138580322266,92.55126953125,92.4045562744141,92.4859237670898,92.3483123779297,0,0.0
Middle income,Adjusted net national income per capita (annual % growth),0,0,3.733923330886,0.467389602698631,1.76483396816994,3.21311633816094,6.48112949510396,4.93165150897875,6.29553110259944,6.37169804375839,3.11073461204148,-2.27073364419108,7.27488344596262,3.67291339007767,1.6446235569729,2.24790869797866,1.39018097960881,0,0,0.0
Moldova,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,92.5607376098633,95.5865478515625,95.9639282226563,96.6388778686523,96.6290969848633,93.3720016479492,90.6344833374023,90.0117034912109,90.4635314941406,90.0338592529297,90.1051406860352,90.5779037475586,90.5281677246094,90.5799102783203,90.0017471313477,89.9499664306641,0,0.0
Moldova,Adjusted net national income per capita (annual % growth),-7.38570361283067,-11.5200577087654,7.17584135684189,13.4187105707774,8.85369958395847,16.4172827251939,6.77538394043367,8.59522673806565,6.17956833477685,4.53294080288909,5.19268165140507,-11.1769547919858,12.1293016539101,6.24883969391163,3.69356550019928,6.84747069973707,2.99192067229387,-4.45371040173116,0,0.0
Monaco,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Monaco,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mongolia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,90.7107620239258,92.8608474731445,94.2141036987305,93.135383605957,85.9646682739258,92.8379135131836,92.4327011108398,97.4871826171875,97.7397003173828,98.164421081543,96.4628829956055,97.6429290771484,98.0401229858398,97.5772018432617,95.2905807495117,95.6186599731445,97.3117599487305,0,0.0
Mongolia,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,18.334657638688,22.0897238374717,9.85910307898969,-1.91230844696457,2.16095885852594,0,0.0
Montenegro,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,97.3427810668945,0,97.9165496826172,98.4623718261719,95.3074493408203,94.1046829223633,0,0,91.925910949707,94.2378921508789,0,0,93.6869583129883,0,0.0
Montenegro,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,7.14747916010438,-6.52616989428427,2.83496574509212,4.49226515537187,-3.61827688305912,5.3531676875044,1.73758512958014,3.83978789714602,0,0.0
Morocco,"Adjusted net enrollment rate, primary (% of primary school age children)",0,71.1536178588867,75.9322814941406,79.8515319824219,84.0736312866211,85.367790222168,85.2127075195313,86.2399826049805,87.6223526000977,89.0299377441406,90.1635437011719,90.7012329101563,94.9173812866211,97.3412628173828,97.8614501953125,98.8764114379883,98.9231719970703,0,0,0.0
Morocco,Adjusted net national income per capita (annual % growth),6.66230326429489,-0.103309342627483,-1.03686130371159,5.13188684709756,2.85274526486441,6.17870356611768,2.91027076700414,1.68236335115854,5.07563003717505,2.69230560378639,5.37062211491258,3.00632589696146,0.992338802260306,1.88990087805053,0.40205156990389,3.86440085835136,0.302567109824835,4.64131456292903,0,0.0
Mozambique,"Adjusted net enrollment rate, primary (% of primary school age children)",0,51.6889495849609,55.1837196350098,59.3220405578613,54.866268157959,0,67.2778701782227,72.1879577636719,75.8675308227539,80.8704986572266,84.21875,85.4948501586914,87.051887512207,85.1350173950195,85.55078125,86.7726821899414,87.5563278198242,89.1328125,0,0.0
Mozambique,Adjusted net national income per capita (annual % growth),9.92223586251065,4.06099681230275,-5.23222981293276,4.18714979800356,-6.37532450693156,20.9232128768342,5.12206545983437,9.50108076112804,3.65505229732896,6.77416097507017,5.90077917974921,5.15869961276007,-1.66830667101242,2.3121523814561,2.30069476467081,9.56280474971973,6.03849347067222,3.99843261162185,0,0.0
Myanmar,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,89.9173965454102,91.0418090820313,88.900260925293,90.7007904052734,89.240478515625,88.9581909179688,88.6576614379883,88.8171997070313,89.3798904418945,88.0809783935547,87.7473373413086,0,0,0,94.5278778076172,0,0,0.0
Myanmar,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Namibia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,87.7285079956055,89.2378616333008,89.9774703979492,91.26806640625,91.0111618041992,88.4582977294922,88.2671508789063,85.6107864379883,87.9842071533203,87.1752395629883,86.9608764648438,86.7711715698242,0,88.5864486694336,90.6553192138672,0,0,0,0.0
Namibia,Adjusted net national income per capita (annual % growth),3.47028608822082,-3.15348274554256,5.72982971587987,2.60972086132611,3.92226029630271,-0.249740169221596,7.07478201275462,1.24591734049588,10.1717562186976,5.34728003541622,8.42803671433903,-1.11494424753961,0.345746321862194,5.08146203292223,6.61258961764639,9.3436383094392,5.97886288186673,2.01843097089427,0,0.0
Nauru,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.71533203125,0,86.6267471313477,0,0,0.0
Nauru,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nepal,"Adjusted net enrollment rate, primary (% of primary school age children)",0,66.3244400024414,72.6118698120117,0,0,80.4018020629883,81.0856399536133,0,0,0,0,0,0,98.6350936889648,99.5794830322266,0,94.6615295410156,97.1265487670898,97.1078033447266,0.0
Nepal,Adjusted net national income per capita (annual % growth),0,0,0,0,-2.11444999091303,1.35327874861338,2.12492503712546,2.15248145710945,0.633579135875209,1.21245672515312,5.04264109790738,4.62930439788794,6.5252624662365,2.08575101138497,6.5819690974553,1.17122646976068,5.38894682066851,2.78679331952894,0,0.0
Netherlands,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.4704895019531,99.5035171508789,99.4492492675781,99.4109725952148,99.2610473632813,98.5691833496094,98.3895034790039,98.7243270874023,99.4118194580078,99.5025787353516,99.6649322509766,99.8847503662109,99.9055328369141,99.8530197143555,0,0,98.6431427001953,0,0.0
Netherlands,Adjusted net national income per capita (annual % growth),2.98945455919591,5.93293340473444,3.69761630525591,-1.12612278566388,-0.450630426216435,1.0346056945147,1.97911682411294,0.684021154258588,5.86027623460556,3.02493110017137,-3.07561117220078,-3.22498596751574,1.7042641554126,1.81349299102448,-1.79405393325889,-1.18159316613665,-0.958259112640093,1.78991451025117,0,0.0
New Caledonia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
New Caledonia,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
New Zealand,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.3978805541992,98.9087295532227,97.2408905029297,96.8351364135742,98.0580291748047,98.2695999145508,99.1018676757813,99.1652374267578,99.5302429199219,99.6553497314453,99.4593200683594,99.4692077636719,99.0524291992188,98.4232330322266,98.3457870483398,98.4942398071289,99.1453399658203,0,0.0
New Zealand,Adjusted net national income per capita (annual % growth),0.609004850673472,3.27222740400957,2.37564425163612,5.13419104942648,2.59576222037366,4.91314383534306,2.34202661302245,0.536372997098567,0.173638319446098,4.03621917078567,-4.88771337120693,1.53027258680521,2.24998348733824,3.06861947018496,1.12938724368948,5.96081536735022,1.53731533825716,0.114750097256987,0,0.0
Nicaragua,"Adjusted net enrollment rate, primary (% of primary school age children)",0,82.6587982177734,85.9325408935547,90.1826019287109,97.4267730712891,0,99.1733093261719,99.3627319335938,98.3640594482422,98.1061782836914,98.9714813232422,0,98.410530090332,0,0,0,0,0,0,0.0
Nicaragua,Adjusted net national income per capita (annual % growth),6.36997873994601,2.50124874677699,2.32110637288577,-0.0878858763998096,0.10853493736316,0.128585557267741,3.14554640241428,4.04370174358814,-0.66588559050868,5.07348463969568,2.90504089683488,-0.680125396077528,-0.255663196456638,4.94696152177927,3.17856292610924,2.30404763476,6.23911864045748,7.11362943916581,0,0.0
Niger,"Adjusted net enrollment rate, primary (% of primary school age children)",0,26.7073707580566,27.3813896179199,31.011079788208,34.6166000366211,38.3387603759766,41.836009979248,41.8024101257324,43.1207389831543,44.366081237793,47.8209991455078,51.638599395752,55.7457084655762,60.5615501403809,62.0574417114258,61.7787094116211,61.7597885131836,63.2819213867188,0,0.0
Niger,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,-3.32904942150704,-0.0302964978567388,-0.0747156984759414,4.99926836822679,-1.30919505001698,4.56811295583893,0.496609647500378,3.02545822218822,-1.74298514122681,0,0.0
Nigeria,"Adjusted net enrollment rate, primary (% of primary school age children)",0,62.9099807739258,65.9570617675781,0,0,0,67.6427612304688,68.075080871582,68.5330963134766,71.3556976318359,64.6025314331055,65.6817779541016,65.6736526489258,0,0,0,0,0,0,0.0
Nigeria,Adjusted net national income per capita (annual % growth),-5.44216762054904,0,0,-3.40118155345372,6.03547695173519,0.435703850809332,35.3001980258589,-2.47729539142573,17.9622270611897,-3.92140352364413,7.16845711790455,2.11384867717585,12.4211493450276,-8.3871512362059,10.7927918185616,-3.32994233027452,4.9517317761773,-5.86961843423462,0,0.0
North America,"Adjusted net enrollment rate, primary (% of primary school age children)",97.5015335083008,97.7222595214844,97.8275909423828,97.5007705688477,96.2626800537109,95.7878112792969,94.7384262084961,95.4057693481445,96.4368286132813,97.2874526977539,97.4980163574219,96.2578735351563,95.0980224609375,94.2823791503906,94.5479431152344,93.3228378295898,94.4784393310547,0,0,0.0
North America,Adjusted net national income per capita (annual % growth),4.47415972441239,3.17798505670326,3.01380660953805,0.210742344354301,0.828761428800661,1.40749348113648,2.61650026579807,2.19215181013858,2.58163705777643,-0.701381712565521,-3.07358435791228,-2.60044300580995,2.76754793979843,1.6834103750094,2.55886594811936,0.637941541160487,2.23158239494263,2.00255167707482,0,0.0
Northern Mariana Islands,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Northern Mariana Islands,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Norway,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.7776184082031,99.7189865112305,99.7702331542969,99.7396392822266,99.8557434082031,99.4310302734375,98.5824737548828,98.6391372680664,99.1732177734375,99.3368072509766,99.1598205566406,99.0077133178711,99.2730407714844,99.7013473510742,99.8645935058594,99.8879623413086,99.7845764160156,0,0.0
Norway,Adjusted net national income per capita (annual % growth),1.76618389603085,2.69561027740414,7.6477179724547,4.43949719371106,-1.92120867776833,1.42420186081426,6.14613152556096,8.58699348821379,5.13536220310951,1.36728143544093,2.0822787044925,-8.39326145098995,3.07954643089418,1.54670225487006,2.54768922930917,1.0220535073382,0.698431149724897,-0.739294640937118,0,0.0
Not classified,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Not classified,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
OECD members,"Adjusted net enrollment rate, primary (% of primary school age children)",97.4734115600586,98.1214218139648,98.3331909179688,98.2464065551758,97.9411392211914,97.6975326538086,97.1800308227539,97.2041625976563,97.3863906860352,97.6211624145508,97.7265930175781,97.2295989990234,97.1194229125977,96.8939437866211,96.9548873901367,96.4692764282227,96.8109512329102,0,0,0.0
OECD members,Adjusted net national income per capita (annual % growth),2.66373935182109,2.30056962450837,2.95082538577734,0.612262838358518,0.79137664747438,1.30125003710569,2.61050206087907,1.75642835458329,2.27280734983108,1.06913739773108,-2.54322121815267,-3.47486713883511,2.88041971539084,0.939608049688644,0.823636437452606,0.658548438963095,1.46492587457291,2.0368832779474,0,0.0
Oman,"Adjusted net enrollment rate, primary (% of primary school age children)",0,83.6271820068359,84.7496337890625,85.9721527099609,85.5044708251953,83.0793609619141,0,0,0,0,0,96.5246429443359,0,97.0044784545898,97.738166809082,98.0912399291992,97.8833389282227,98.0428695678711,0,0.0
Oman,Adjusted net national income per capita (annual % growth),0,0,0,8.05467908245554,6.38827070660342,-0.393734728069788,2.779144682447,-5.93387799090506,9.31493503128887,30.2197120533515,16.051513857565,-16.4767991141396,6.27934867812104,-9.79695768032671,18.3513776785675,-3.20338764253923,-5.3470276138323,3.59791777413889,0,0.0
Other small states,"Adjusted net enrollment rate, primary (% of primary school age children)",76.4419403076172,76.3006820678711,79.2598419189453,80.5872268676758,81.3188934326172,81.4626693725586,81.2047424316406,80.993293762207,81.8202209472656,82.0970001220703,82.0956802368164,82.7474670410156,83.8312225341797,84.6449432373047,85.0767822265625,84.6865921020508,84.9106521606445,0,0,0.0
Other small states,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,4.35334744290392,19.6775613512322,12.7100807772258,9.87905279127655,-8.21069139321857,9.16482061484291,17.2397149035488,1.94924500819388,2.14664339813353,-0.716851292970247,-9.00448537619593,0,0.0
Pacific island small states,"Adjusted net enrollment rate, primary (% of primary school age children)",90.2251434326172,87.7115631103516,87.9135284423828,90.8223190307617,92.0300521850586,92.5192108154297,92.4252090454102,92.9166717529297,93.3216781616211,93.2297592163086,93.7893905639648,94.1824569702148,94.7823028564453,94.7465972900391,94.1464462280273,93.780517578125,93.8318634033203,0,0,0.0
Pacific island small states,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Pakistan,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,59.0375709533691,61.0006217956543,66.6361999511719,68.7413330078125,66.2818832397461,71.1234893798828,71.9115600585938,73.3100967407227,74.6779632568359,71.7402725219727,71.3037567138672,70.0556793212891,72.9792022705078,73.8453216552734,0,0.0
Pakistan,Adjusted net national income per capita (annual % growth),2.95437212032743,-0.0774431507233828,-1.32183781540078,-0.871791013105764,3.33671980208254,4.8777875317332,3.49816098295493,4.03868775208551,1.22951645557008,2.59295282420644,-2.05183177824196,3.91486150945504,0.991381017729111,2.19898543082886,0.576853827572805,2.51551921533819,3.92193545716795,4.16095762181459,0,0.0
Palau,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9193115234375,99.3121337890625,0,80.3008575439453,0.0
Palau,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Panama,"Adjusted net enrollment rate, primary (% of primary school age children)",0,93.3634567260742,95.2319107055664,96.6332015991211,98.8197326660156,0,98.5951232910156,98.2288589477539,98.7533569335938,98.683837890625,98.119873046875,95.6354293823242,97.9906005859375,97.447868347168,97.4421768188477,96.5407028198242,93.4018096923828,0,0,0.0
Panama,Adjusted net national income per capita (annual % growth),6.55774181886144,-1.62180893291618,1.96258015358148,-1.54875910374101,5.260127531357,2.82109868874213,0.871134680238555,7.10861262781974,5.42890278631596,8.15046562095267,6.13811716491057,1.63311470702799,0.0491136281728615,12.4468798384566,8.75525750097177,6.80073333624334,2.23931840558103,2.67160452975332,0,0.0
Papua New Guinea,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1588821411133,0,0,0,0,0.0
Papua New Guinea,Adjusted net national income per capita (annual % growth),0.323665751496804,-3.58634137286884,-2.66145481030632,-7.15939792221687,-10.9651568842346,5.07328487424179,-4.92681578359596,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Paraguay,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.0823974609375,97.8622283935547,97.8754196166992,96.2130813598633,95.4285430908203,94.9108505249023,95.4290466308594,93.7732467651367,92.0249862670898,90.5397720336914,89.5365371704102,89.6587982177734,89.6935424804688,89.1967697143555,0,0,0,0,0.0
Paraguay,Adjusted net national income per capita (annual % growth),0.958169663626222,-4.35164725932734,-13.6247550460117,6.24881069059875,10.3478068797796,-6.87232135594662,2.51203349770086,-3.70717876485929,3.37931394253334,10.3433336473787,4.37651478047071,-4.60074319308087,9.60902274307982,6.97971478536891,-4.22863613772986,11.3780044736743,2.05430471070646,-2.99920538207041,0,0.0
Peru,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.9663162231445,99.9532775878906,99.7456512451172,99.7130737304688,99.5369033813477,99.1174621582031,98.9429092407227,98.9228210449219,98.8813171386719,98.7802124023438,98.8804321289063,98.8775863647461,98.5783920288086,93.0569534301758,95.777473449707,95.3085632324219,97.8900527954102,0,0.0
Peru,Adjusted net national income per capita (annual % growth),-2.31421831757977,-3.40211726540849,-0.502800266002239,0.0401607548649423,4.27851631603026,3.49544728384126,1.62798715388983,1.79368794894835,5.32664078809199,11.8663231616303,8.42071242603073,2.14876031611024,10.1997151763279,6.53289103880208,5.99934175093063,5.33897427541142,1.06427731245364,0.949664319951893,0,0.0
Philippines,"Adjusted net enrollment rate, primary (% of primary school age children)",0,88.9417114257813,0,89.6324615478516,90.0663070678711,90.3635787963867,89.7702178955078,88.9954833984375,87.37158203125,87.7036895751953,89.0593490600586,91.2589721679688,0,0,0,96.7509613037109,0,0,0,0.0
Philippines,Adjusted net national income per capita (annual % growth),10.0548763050472,2.23368859293413,7.06023317731912,0.420798990776035,2.39633619442677,6.62098046518508,2.00893737203111,4.40445445835897,2.03894546165107,1.59993293938024,5.5648113911589,6.42307168821922,5.6251499918711,-10.59728363227,6.30798776247208,8.45086263705015,2.77891120036387,6.91899369190246,0,0.0
Poland,"Adjusted net enrollment rate, primary (% of primary school age children)",0,95.9409332275391,95.9779891967773,96.1362228393555,95.8939208984375,95.5391464233398,95.1943588256836,94.9032897949219,95.1611785888672,95.3445663452148,95.5500564575195,96.2912063598633,96.7667388916016,96.7353820800781,97.043701171875,97.1043090820313,96.5266723632813,0,0,0.0
Poland,Adjusted net national income per capita (annual % growth),5.99126408050546,4.02055900164132,5.21397204801349,0.931485368527277,1.81478706504095,2.21232983542585,4.01360966674831,6.13104639638897,5.65676163264526,7.1935830984272,6.53789954634414,2.91928985379057,3.08379900891538,4.6071404675959,0.773121829332197,2.13113058264985,3.74161716239314,5.08785782784094,0,0.0
Portugal,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,99.3789367675781,99.4780883789063,99.0160064697266,99.0984497070313,98.9627532958984,98.7731323242188,97.9703979492188,0,0.0
Portugal,Adjusted net national income per capita (annual % growth),5.19443108618718,3.70171427946528,-0.211953111063607,1.22886853064952,1.23258892008562,-0.65159110249941,0.966858771634477,0.0597471515513206,-0.578867568260463,2.74357877515719,-2.52227307330517,-1.20012524037925,1.51428360542536,-1.62480062681236,-4.23523787711785,2.21403371533304,1.45038308453979,3.06088229701678,0,0.0
Post-demographic dividend,"Adjusted net enrollment rate, primary (% of primary school age children)",98.0476303100586,98.2687606811523,98.3103790283203,98.2731475830078,97.8206024169922,97.3872833251953,96.8243789672852,97.1104202270508,97.5093612670898,97.8747863769531,98.1342315673828,97.664176940918,97.3444976806641,97.0900726318359,97.2077331542969,96.5921936035156,96.9216003417969,0,0,0.0
Post-demographic dividend,Adjusted net national income per capita (annual % growth),2.7663440770153,2.56885248883371,3.04423308301129,0.977048774156899,0.986724910595058,1.51588555361266,2.72129244650685,1.84856045692452,2.40597683655099,1.05503353963047,-2.49767208638795,-3.35150696352679,3.06644752650472,1.06920700358162,0.979828386897495,0.784308578123699,1.52436805144562,2.02653430538997,0,0.0
Pre-demographic dividend,"Adjusted net enrollment rate, primary (% of primary school age children)",55.6343116760254,56.2309799194336,58.049991607666,59.8956298828125,62.6148796081543,66.0175476074219,68.0674896240234,69.1632995605469,70.7595367431641,72.9527587890625,73.4141235351563,73.9265823364258,74.1280670166016,74.8883972167969,75.8765411376953,75.9333724975586,76.4881591796875,0,0,0.0
Pre-demographic dividend,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0.296601151882953,20.0708905505211,-0.983782769132816,13.5273993653247,-1.44203386509012,4.28424863552048,3.23921201366785,7.52842662919848,-5.20371123284568,6.77153791237953,-0.622631786072461,4.54533804421875,-2.0462338133058,0,0.0
